t1;t2;t3;Tavg;h1;h2;h3;Havg;PID_raw;PWM
36;35;36;35.67;23;26;23;24.00;128.00;127
36;35;36;35.67;23;25;23;23.67;127.91;127
36;35;36;35.67;23;25;22;23.33;127.81;127
36;35;36;35.67;23;25;22;23.33;127.72;127
36;35;36;35.67;23;25;22;23.33;127.63;127
36;35;36;35.67;23;25;22;23.33;127.53;127
36;35;36;35.67;23;25;22;23.33;127.44;127
36;35;36;35.67;23;25;22;23.33;127.34;127
36;35;36;35.67;23;25;22;23.33;127.25;127
36;35;36;35.67;23;25;22;23.33;127.16;127
36;35;36;35.67;23;25;22;23.33;127.06;127
36;35;36;35.67;23;25;22;23.33;126.97;126
36;35;36;35.67;23;25;22;23.33;126.88;126
36;36;36;36.00;23;25;22;23.33;125.12;125
36;36;36;36.00;22;25;22;23.00;124.98;124
36;36;36;36.00;22;25;22;23.00;124.84;124
36;36;36;36.00;22;25;22;23.00;124.70;124
36;36;36;36.00;22;25;22;23.00;124.56;124
36;36;36;36.00;22;25;22;23.00;124.42;124
36;36;37;36.33;22;25;22;23.00;122.61;122
36;36;37;36.33;22;25;22;23.00;122.42;122
36;36;37;36.33;22;25;22;23.00;122.24;122
36;36;37;36.33;22;25;22;23.00;122.05;122
36;36;37;36.33;22;25;22;23.00;121.86;121
36;36;37;36.33;22;25;22;23.00;121.67;121
36;36;37;36.33;22;25;22;23.00;121.49;121
36;36;37;36.33;22;25;22;23.00;121.30;121
36;36;37;36.33;22;25;22;23.00;121.11;121
36;36;37;36.33;22;25;22;23.00;120.92;120
36;36;37;36.33;22;25;22;23.00;120.74;120
36;36;37;36.33;22;24;22;22.67;120.55;120
36;36;37;36.33;22;24;22;22.67;120.36;120
37;36;37;36.67;22;24;22;22.67;118.51;118
37;36;37;36.67;22;24;22;22.67;118.28;118
37;36;37;36.67;22;24;21;22.33;118.04;118
37;36;37;36.67;22;24;21;22.33;117.81;117
37;36;37;36.67;22;24;21;22.33;117.57;117
37;36;37;36.67;22;24;21;22.33;117.34;117
37;36;37;36.67;22;24;21;22.33;117.10;117
37;36;37;36.67;22;24;21;22.33;116.87;116
37;36;37;36.67;22;24;21;22.33;116.64;116
37;36;37;36.67;22;24;21;22.33;116.40;116
37;36;37;36.67;22;24;20;22.00;116.17;116
37;36;37;36.67;22;24;20;22.00;115.93;115
37;36;37;36.67;22;24;20;22.00;115.70;115
37;36;37;36.67;21;24;20;21.67;115.46;115
37;36;37;36.67;21;24;20;21.67;115.23;115
37;36;37;36.67;21;24;20;21.67;115.00;114
37;36;37;36.67;21;24;20;21.67;114.76;114
37;36;37;36.67;21;24;20;21.67;114.53;114
37;36;37;36.67;20;24;20;21.33;114.29;114
37;36;37;36.67;20;23;20;21.00;114.06;114
37;36;37;36.67;20;23;20;21.00;113.82;113
37;36;37;36.67;20;23;20;21.00;113.59;113
37;36;37;36.67;20;23;20;21.00;113.36;113
37;36;37;36.67;20;23;20;21.00;113.12;113
37;36;37;36.67;20;23;20;21.00;112.89;112
37;36;37;36.67;20;23;20;21.00;112.65;112
37;36;37;36.67;20;23;20;21.00;112.42;112
37;36;37;36.67;20;23;20;21.00;112.18;112
37;36;37;36.67;20;23;20;21.00;111.95;111
37;36;37;36.67;20;23;20;21.00;111.72;111
37;36;37;36.67;20;23;20;21.00;111.48;111
