test;Kp;Ki;t1;t2;t3;Tavg;h1;h2;h3;Havg;PID_raw;PWM
3;25.00;0.24;43;42;44;43.00;16;20;13;16.33;245.55;245
3;25.00;0.24;43;42;44;43.00;16;20;13;16.33;247.26;247
3;25.00;0.24;43;42;44;43.00;16;19;13;16.00;248.98;248
3;25.00;0.24;43;42;44;43.00;16;19;13;16.00;250.69;250
3;25.00;0.24;43;42;44;43.00;16;18;13;15.67;252.40;252
3;25.00;0.24;43;43;44;43.33;16;17;13;15.33;245.50;245
3;25.00;0.24;43;43;44;43.33;15;17;13;15.00;246.92;246
3;25.00;0.24;43;43;44;43.33;14;17;13;14.67;248.35;248
3;25.00;0.24;43;43;44;43.33;14;17;13;14.67;249.78;249
3;25.00;0.24;43;43;44;43.33;14;17;13;14.67;251.21;251
3;25.00;0.24;44;43;45;44.00;13;17;12;14.00;235.40;235
3;25.00;0.24;44;43;45;44.00;13;17;12;14.00;236.25;236
3;25.00;0.24;44;43;45;44.00;13;17;12;14.00;237.11;237
3;25.00;0.24;44;43;45;44.00;13;17;12;14.00;237.97;237
3;25.00;0.24;44;43;45;44.00;13;17;11;13.67;238.82;238
3;25.00;0.24;44;43;45;44.00;13;17;11;13.67;239.68;239
3;25.00;0.24;44;43;45;44.00;13;16;11;13.33;240.53;240
3;25.00;0.24;44;43;45;44.00;13;16;11;13.33;241.39;241
3;25.00;0.24;44;43;45;44.00;13;16;11;13.33;242.25;242
3;25.00;0.24;44;43;45;44.00;13;16;11;13.33;243.10;243
3;25.00;0.24;44;43;45;44.00;13;16;11;13.33;243.96;243
3;25.00;0.24;44;43;45;44.00;13;16;11;13.33;244.82;244
3;25.00;0.24;44;43;45;44.00;13;16;11;13.33;245.67;245
3;25.00;0.24;44;43;45;44.00;13;16;11;13.33;246.53;246
3;25.00;0.24;44;43;45;44.00;13;16;11;13.33;247.39;247
3;25.00;0.24;44;43;45;44.00;13;16;11;13.33;248.24;248
3;25.00;0.24;45;43;45;44.33;12;16;11;13.00;240.48;240
3;25.00;0.24;45;43;45;44.33;12;16;11;13.00;241.05;241
3;25.00;0.24;45;44;45;44.67;12;16;11;13.00;233.00;233
3;25.00;0.24;45;44;46;45.00;12;16;11;13.00;224.67;224
3;25.00;0.24;45;44;46;45.00;12;16;11;13.00;224.67;224
3;25.00;0.24;45;44;46;45.00;11;16;11;gru.67;224.67;224
3;25.00;0.24;45;44;46;45.00;11;16;11;gru.67;224.67;224
3;25.00;0.24;45;44;46;45.00;11;16;11;gru.67;224.67;224
3;25.00;0.24;45;44;46;45.00;11;16;11;gru.67;224.67;224
3;25.00;0.24;45;44;46;45.00;11;15;11;gru.33;224.67;224
3;25.00;0.24;45;44;46;45.00;11;14;11;12.00;224.67;224
3;25.00;0.24;45;44;46;45.00;11;14;11;12.00;224.67;224
3;25.00;0.24;45;44;46;45.00;11;14;11;12.00;224.67;224
3;25.00;0.24;45;44;46;45.00;11;14;11;12.00;224.67;224
3;25.00;0.24;45;44;46;45.00;11;13;11;lis.67;224.67;224
3;25.00;0.24;45;44;47;45.33;11;13;11;lis.67;216.05;216
3;25.00;0.24;45;44;47;45.33;11;13;11;lis.67;215.77;215
3;25.00;0.24;45;44;47;45.33;11;13;11;lis.67;215.48;215
3;25.00;0.24;45;44;47;45.33;11;13;11;lis.67;215.19;215
3;25.00;0.24;45;44;47;45.33;11;13;11;lis.67;214.91;214
3;25.00;0.24;46;44;47;45.67;11;13;11;lis.67;206.00;206
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;196.82;196
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;195.96;195
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;195.10;195
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;194.25;194
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;193.39;193
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;192.53;192
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;191.68;191
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;190.82;190
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;189.96;189
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;189.11;189
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;188.25;188
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;187.39;187
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;186.54;186
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;185.68;185
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;184.82;184
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;183.97;183
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;183.11;183
3;25.00;0.24;46;45;47;46.00;11;12;11;lis.33;182.25;182
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;172.78;172
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;171.64;171
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;170.49;170
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;169.35;169
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;168.21;168
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;167.07;167
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;165.93;165
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;164.78;164
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;163.64;163
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;162.50;162
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;161.36;161
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;160.22;160
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;159.07;159
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;157.93;157
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;156.79;156
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;155.65;155
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;154.51;154
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;153.36;153
3;25.00;0.24;47;45;47;46.33;11;12;11;lis.33;152.22;152
3;25.00;0.24;47;45;47;46.33;11;11;11;11.00;151.08;151
3;25.00;0.24;47;45;47;46.33;11;11;11;11.00;149.94;149
3;25.00;0.24;46;45;47;46.00;11;11;11;11.00;157.41;157
3;25.00;0.24;46;45;47;46.00;11;11;11;11.00;156.56;156
3;25.00;0.24;46;45;47;46.00;11;11;11;11.00;155.70;155
3;25.00;0.24;46;45;47;46.00;11;11;11;11.00;154.84;154
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;162.61;162
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;162.04;162
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;161.46;161
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;160.89;160
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;160.32;160
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;159.75;159
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;159.18;159
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;158.61;158
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;158.04;158
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;157.47;157
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;156.90;156
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;156.33;156
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;155.75;155
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;155.18;155
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;154.61;154
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;154.04;154
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;153.47;153
3;25.00;0.24;46;45;45;45.33;11;11;11;11.00;161.52;161
3;25.00;0.24;46;45;45;45.33;11;11;11;11.00;161.23;161
3;25.00;0.24;46;45;45;45.33;11;11;11;11.00;160.95;160
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;169.28;169
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;169.28;169
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;169.28;169
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;169.28;169
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;169.28;169
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;169.28;169
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;177.90;177
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;178.19;178
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;178.47;178
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;178.76;178
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;179.04;179
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;179.33;179
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;179.61;179
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;179.90;179
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;180.18;180
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;180.47;180
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;180.75;180
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;181.04;181
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;181.33;181
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;181.61;181
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;181.90;181
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;182.18;182
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;182.47;182
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;182.75;182
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;183.04;183
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;183.32;183
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;183.61;183
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;183.90;183
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;184.18;184
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;184.47;184
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;184.75;184
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;185.04;185
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;185.32;185
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;185.61;185
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;185.89;185
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;186.18;186
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;186.46;186
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;186.75;186
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;187.04;187
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;187.32;187
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;187.61;187
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;187.89;187
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;188.18;188
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;188.46;188
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;188.75;188
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;189.03;189
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;189.32;189
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;189.61;189
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;189.89;189
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;190.18;190
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;190.46;190
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;190.75;190
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;191.03;191
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;191.32;191
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;191.60;191
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;191.89;191
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;192.17;192
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;192.46;192
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;192.75;192
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;193.03;193
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;193.32;193
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;193.60;193
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;193.89;193
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;194.17;194
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;194.46;194
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;194.74;194
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;195.03;195
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;195.32;195
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;195.60;195
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;195.89;195
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;196.17;196
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;196.46;196
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;196.74;196
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;197.03;197
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;197.31;197
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;197.60;197
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;197.89;197
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;198.17;198
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;198.46;198
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;198.74;198
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;199.03;199
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;199.31;199
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;199.60;199
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;199.88;199
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;200.17;200
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;200.45;200
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;200.74;200
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;201.03;201
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;201.31;201
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;201.60;201
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;201.88;201
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;202.17;202
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;202.45;202
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;202.74;202
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;203.02;203
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;203.31;203
3;25.00;0.24;45;44;46;45.00;11;13;11;lis.67;194.98;194
3;25.00;0.24;45;44;46;45.00;11;13;11;lis.67;194.98;194
3;25.00;0.24;45;44;46;45.00;11;13;11;lis.67;194.98;194
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;186.36;186
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;186.07;186
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;185.79;185
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;185.50;185
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;185.22;185
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;184.93;184
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;184.64;184
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;184.36;184
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;184.07;184
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;183.79;183
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;183.50;183
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;183.22;183
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;182.93;182
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;182.65;182
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;182.36;182
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;182.07;182
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;173.17;173
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;172.60;172
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;172.03;172
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;171.46;171
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;170.89;170
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;170.32;170
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;169.74;169
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;169.17;169
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;168.60;168
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;168.03;168
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;167.46;167
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;166.89;166
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;166.32;166
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;165.75;165
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;165.18;165
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;164.61;164
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;164.03;164
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;163.46;163
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;162.89;162
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;162.32;162
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;161.75;161
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;161.18;161
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;160.61;160
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;160.04;160
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;159.47;159
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;158.89;158
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;158.32;158
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;157.75;157
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;157.18;157
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;156.61;156
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;156.04;156
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;155.47;155
3;25.00;0.24;46;45;46;45.67;11;11;11;11.00;154.90;154
3;25.00;0.24;45;45;46;45.33;11;11;11;11.00;162.95;162
3;25.00;0.24;45;45;46;45.33;11;11;11;11.00;162.66;162
3;25.00;0.24;45;45;46;45.33;11;11;11;11.00;162.37;162
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;11;11;11.00;170.71;170
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;170.71;170
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;179.33;179
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;179.61;179
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;179.90;179
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;180.18;180
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;180.47;180
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;180.75;180
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;181.04;181
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;181.33;181
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;181.61;181
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;181.90;181
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;182.18;182
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;182.47;182
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;182.75;182
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;183.04;183
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;183.32;183
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;183.61;183
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;183.90;183
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;184.18;184
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;184.47;184
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;184.75;184
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;185.04;185
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;185.32;185
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;185.61;185
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;185.89;185
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;186.18;186
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;186.46;186
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;186.75;186
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;187.04;187
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;187.32;187
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;187.61;187
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;187.89;187
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;188.18;188
3;25.00;0.24;45;44;45;44.67;11;13;11;lis.67;188.46;188
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;180.13;180
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;171.51;171
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;171.23;171
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;170.94;170
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;170.65;170
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;170.37;170
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;170.08;170
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;169.80;169
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;169.51;169
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;169.23;169
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;168.94;168
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;168.66;168
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;168.37;168
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;168.08;168
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;167.80;167
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;167.51;167
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;167.23;167
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;166.94;166
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;166.66;166
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;166.37;166
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;166.09;166
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;165.80;165
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;165.52;165
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;165.23;165
3;25.00;0.24;45;45;46;45.33;11;12;11;lis.33;164.94;164
3;25.00;0.24;45;45;45;45.00;11;12;11;lis.33;173.28;173
